llm,story,voice_style,concreteness_specificity,register_level,language_mix,rhythm_syntax,syntax_complexity,paragraphing_lineation,sentence_form_preference,pov_distance,pov_person,pov_scope,tense,free_indirect_presence,narrator_reliability,structure_pacing,temporal_handling,narrative_modality,exposition_strategy,narrative_drive,tone_mood,tonal_span,rhetorical_stance,imagery_density,sensory_bias,motif_strategy,dialogue_density,dialogue_subtext,dialogue_markup,experimentation_degree,associative_gaps,metafictional_devices,closure_cadence,closure_form,genre_family,topic_domain,setting_time,setting_space,worldbuilding_intensity,conflict_type,stakes_level,cast_size,internal_external_ratio,realism_spectrum,ending_valence,prompt_dependency,evaluator_id,raw_path
deepseek-reasoner,story_wc_145.txt,8.5,6.8,High,Monolingual,7.6,6.9,5.5,Balanced,6.0,ThirdLimited,Single,Past,Incidental,Reliable,6.0,Linear,Balanced,Distributed,Idea,8.4,5.0,Earnest,8.2,Visual,Transforming,0.5,7.0,Minimal,2.5,2.0,Absent,7.8,Resonant,Fabulist,Existential,Timeless,Rural,3.5,Internal,Existential,Duo,3.0,8.0,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_145.txt
deepseek-reasoner,story_wc_154.txt,8.8,7.0,High,Monolingual,8.0,7.5,6.0,Hypotaxis,7.5,ThirdLimited,Single,Past,Incidental,Reliable,7.5,Linear,Balanced,Distributed,Character,9.0,3.0,Earnest,8.5,Visual,Threaded,3.0,7.5,Mixed,3.0,2.0,Absent,8.0,Resonant,Literary,Memory,Contemporary,Workplace,2.0,Interpersonal,Relational,Small,3.5,1.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_154.txt
deepseek-reasoner,story_wc_155.txt,8.8,7.6,High,Monolingual,8.0,7.5,5.5,Balanced,6.5,ThirdLimited,Single,Past,Incidental,Reliable,6.0,Flashback,Balanced,Distributed,Character,8.8,5.0,Earnest,8.9,Visual,Transforming,0.0,0.0,Minimal,3.0,2.0,Absent,8.5,Resonant,Fabulist,Memory,Timeless,Rural,2.0,Internal,Existential,Solo,2.5,7.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_155.txt
deepseek-reasoner,story_wc_158.txt,9.1,6.8,High,Monolingual,8.0,7.8,5.5,Hypotaxis,7.2,ThirdLimited,Single,Past,Incidental,Reliable,6.0,Linear,Reflective,Distributed,Voice,8.7,3.0,Earnest,8.9,Mixed,Transforming,0.0,0.0,Minimal,3.5,2.0,Absent,8.5,Resonant,Fabulist,Existential,Timeless,Abstract,2.5,Internal,Existential,Solo,2.0,8.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_158.txt
deepseek-reasoner,story_wc_16.txt,8.5,6.8,High,Monolingual,7.6,7.9,4.5,Hypotaxis,7.5,ThirdLimited,Single,Past,Incidental,Reliable,7.0,Linear,Balanced,Distributed,Idea,8.2,3.0,Earnest,8.0,Visual,Threaded,0.5,1.0,Minimal,3.0,1.5,Absent,8.5,Resonant,Literary,Work,Timeless,Workplace,3.0,Internal,Relational,Solo,1.5,7.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_16.txt
deepseek-reasoner,story_wc_156.txt,8.0,8.5,High,Monolingual,7.5,7.5,6.0,Hypotaxis,6.0,ThirdLimited,Single,Past,Incidental,Reliable,6.5,Flashback,Balanced,Distributed,Idea,8.0,4.5,Earnest,8.5,Auditory,Transforming,0.0,0.0,Minimal,3.0,2.0,Absent,8.5,Resonant,Fabulist,Memory,Timeless,Workplace,5.0,Societal,Existential,Solo,4.0,8.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_156.txt
deepseek-reasoner,story_wc_152.txt,8.5,6.8,High,Monolingual,7.8,7.6,5.5,Hypotaxis,6.0,ThirdLimited,Single,Past,Incidental,Reliable,6.0,Linear,Balanced,Distributed,Plot,8.2,4.5,Earnest,8.4,Visual,Threaded,0.5,2.0,Minimal,3.0,2.0,Absent,7.5,Decisive,Fabulist,Social,Timeless,Urban,4.0,Societal,Existential,Small,5.0,7.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_152.txt
deepseek-reasoner,story_wc_150.txt,7.8,8.0,High,Monolingual,7.5,7.0,5.0,Balanced,6.0,ThirdLimited,Single,Past,Incidental,Reliable,5.5,Linear,Balanced,Distributed,Character,8.5,3.0,Earnest,8.2,Mixed,Transforming,0.0,0.0,Minimal,2.0,1.5,Incidental,8.5,Resonant,Literary,Memory,Timeless,Rural,2.5,Internal,Existential,Solo,3.0,2.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_150.txt
deepseek-reasoner,story_wc_151.txt,7.8,7.5,High,Monolingual,7.0,7.2,5.5,Hypotaxis,6.0,ThirdLimited,Single,Past,Incidental,Reliable,7.0,Linear,Balanced,Distributed,Situation,8.5,2.5,Earnest,8.0,Visual,Threaded,0.0,0.0,Minimal,2.0,1.5,Absent,8.0,Resonant,Literary,Existential,Future,Urban,3.0,Internal,Existential,Solo,3.0,2.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_151.txt
deepseek-reasoner,story_wc_163.txt,7.8,6.2,High,Occasional,7.4,6.8,5.5,Balanced,7.0,ThirdLimited,Single,Past,Incidental,Reliable,6.0,Linear,Balanced,Distributed,Character,8.5,5.0,Earnest,8.0,Visual,Transforming,0.5,1.0,Minimal,2.0,1.0,Absent,8.8,Resonant,Literary,Existential,Future,Workplace,4.0,Internal,Existential,Duo,2.0,6.5,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_163.txt
deepseek-reasoner,story_wc_162.txt,8.5,6.0,High,Monolingual,7.5,7.0,5.0,Hypotaxis,6.0,ThirdLimited,Single,Past,Incidental,Reliable,6.5,Linear,Balanced,Distributed,Character,8.0,4.5,Earnest,8.0,Visual,Threaded,1.0,4.0,Minimal,3.5,2.0,Absent,8.5,Resonant,Fabulist,Family,Timeless,Rural,3.5,NA,Relational,Duo,4.0,8.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_162.txt
deepseek-reasoner,story_wc_164.txt,8.5,7.5,High,Monolingual,8.0,7.5,5.0,Balanced,6.0,ThirdLimited,Single,Past,Incidental,Reliable,4.0,Linear,Reflective,Distributed,Idea,8.5,4.0,Earnest,8.5,Visual,Transforming,0.0,0.0,Minimal,3.0,2.0,Absent,8.5,Resonant,Fabulist,Memory,Timeless,Abstract,5.0,Internal,Existential,Solo,2.0,9.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_164.txt
deepseek-reasoner,story_wc_160.txt,8.0,7.5,High,Monolingual,7.0,7.0,5.0,Balanced,6.5,ThirdLimited,Single,Past,Incidental,Reliable,6.0,Linear,Balanced,Distributed,Character,8.0,5.0,Earnest,7.5,Mixed,Threaded,0.0,0.0,Minimal,2.0,1.0,Absent,8.0,Resonant,Speculative,Existential,Future,Workplace,4.5,Internal,Moral,Solo,3.5,7.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_160.txt
deepseek-reasoner,story_wc_165.txt,7.8,7.6,High,Monolingual,7.5,6.8,6.0,Balanced,4.5,ThirdLimited,Single,Past,Incidental,Reliable,8.0,Linear,Scenic,Distributed,Idea,8.5,3.0,Earnest,8.2,Auditory,NA,2.0,6.0,Mixed,3.0,1.0,Absent,8.5,Resonant,Literary,Existential,Contemporary,Urban,2.0,Interpersonal,Relational,Duo,3.5,2.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_165.txt
deepseek-reasoner,story_wc_157.txt,8.5,7.5,High,Monolingual,8.0,7.5,2.0,Hypotaxis,6.0,ThirdLimited,Single,Past,Incidental,Reliable,5.5,Linear,Balanced,Distributed,Idea,8.0,5.0,Earnest,8.5,Mixed,Transforming,1.0,6.0,Minimal,3.0,2.0,Absent,7.5,Resonant,Literary,Social,Future,Urban,5.5,Societal,Existential,Small,5.0,6.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_157.txt
deepseek-reasoner,story_wc_161.txt,7.8,7.0,High,Monolingual,7.5,7.0,6.0,Balanced,7.0,ThirdLimited,Single,Past,Incidental,Reliable,4.0,Linear,Reflective,Distributed,Character,8.0,5.5,Earnest,8.0,Visual,Transforming,0.5,1.0,Minimal,2.0,2.0,Absent,7.5,Resonant,Literary,Existential,Contemporary,Workplace,2.0,Internal,Moral,Solo,3.0,2.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_161.txt
deepseek-reasoner,story_wc_169.txt,8.4,6.8,High,Monolingual,7.6,7.2,5.6,Hypotaxis,6.0,ThirdLimited,Single,Past,Incidental,Reliable,7.0,Linear,Balanced,Distributed,Idea,8.8,3.2,Earnest,8.2,Mixed,Threaded,0.0,0.0,Minimal,4.0,2.0,Absent,9.0,Decisive,Fabulist,Existential,Timeless,Abstract,3.5,Internal,Existential,Solo,2.2,8.6,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_169.txt
deepseek-reasoner,story_wc_166.txt,9.2,7.8,High,Monolingual,8.0,8.1,5.2,Hypotaxis,6.5,ThirdLimited,Single,Past,Incidental,Reliable,6.8,Linear,Balanced,Distributed,Idea,9.3,3.0,Earnest,9.5,Visual,Threaded,0.0,0.0,Minimal,3.0,2.0,Absent,9.0,Resonant,Fabulist,Memory,Future,Abstract,3.2,Internal,Existential,Solo,2.2,8.6,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_166.txt
deepseek-reasoner,story_wc_17.txt,7.0,7.0,High,Monolingual,6.5,6.0,5.5,Balanced,6.0,ThirdLimited,Single,Past,Incidental,Reliable,5.0,Linear,Balanced,Distributed,Plot,7.5,2.5,Earnest,7.5,Mixed,Threaded,0.0,0.0,Minimal,2.0,1.0,Incidental,8.5,Resonant,Literary,Memory,Future,Domestic,3.0,Internal,Existential,Solo,4.0,3.5,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_17.txt
deepseek-reasoner,story_wc_159.txt,8.8,7.8,High,Monolingual,7.2,6.8,5.0,Hypotaxis,6.0,ThirdLimited,Single,Past,Incidental,Reliable,6.0,Linear,Balanced,Distributed,Character,8.9,4.5,Earnest,9.0,Mixed,Transforming,0.5,0.0,Minimal,2.5,2.0,Absent,8.6,Resonant,Fabulist,Memory,Timeless,Abstract,5.0,Internal,Existential,Solo,2.5,9.2,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_159.txt
deepseek-reasoner,story_wc_170.txt,8.8,7.6,High,Monolingual,7.9,7.5,5.0,Balanced,6.0,ThirdLimited,Single,Past,Incidental,Reliable,6.8,Linear,Balanced,Distributed,Character,8.5,3.0,Earnest,8.7,Visual,Threaded,0.0,0.0,Minimal,2.0,2.0,Absent,8.5,Resonant,Fabulist,Existential,Timeless,Abstract,3.5,Internal,Existential,Solo,2.0,8.5,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_170.txt
deepseek-reasoner,story_wc_167.txt,8.2,6.9,High,Monolingual,7.6,7.2,5.0,Hypotaxis,6.0,ThirdLimited,Single,Past,Incidental,Reliable,3.5,Linear,Reflective,Distributed,Idea,7.7,2.1,Earnest,8.3,Visual,Threaded,0.0,0.0,Minimal,2.1,1.6,Absent,8.6,Circular,Literary,Existential,Timeless,Workplace,2.0,Internal,Existential,Solo,1.5,2.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_167.txt
deepseek-reasoner,story_wc_174.txt,8.2,6.7,High,Monolingual,7.5,7.8,5.5,Hypotaxis,6.0,ThirdLimited,Single,Past,Incidental,Reliable,3.5,Linear,Reflective,Distributed,Idea,8.3,3.0,Earnest,7.8,Visual,Transforming,0.0,0.0,Minimal,2.0,2.0,Absent,8.5,Resonant,Literary,Work,Contemporary,Rural,1.5,Internal,Moral,Solo,1.5,1.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_174.txt
deepseek-reasoner,story_wc_168.txt,8.5,7.2,High,Monolingual,7.8,7.5,5.5,Hypotaxis,7.5,ThirdLimited,Single,Past,Incidental,Reliable,4.2,Linear,Reflective,Distributed,Character,8.8,3.0,Earnest,8.5,Mixed,Threaded,0.0,0.0,Minimal,2.0,1.5,Absent,8.7,Resonant,Literary,Memory,Contemporary,Rural,1.5,Internal,Moral,Solo,1.5,1.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_168.txt
deepseek-reasoner,story_wc_172.txt,8.7,8.2,High,Monolingual,8.0,7.8,6.5,Balanced,6.0,ThirdLimited,Single,Past,Incidental,Reliable,7.0,Linear,Balanced,Distributed,Character,9.0,3.0,Earnest,9.0,Mixed,Transforming,0.0,0.0,Minimal,3.0,2.0,Absent,8.5,Resonant,Literary,Existential,Contemporary,Rural,2.5,Internal,Moral,Solo,2.0,3.5,Ambiguous,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_172.txt
deepseek-reasoner,story_wc_176.txt,8.8,7.8,High,Monolingual,8.0,7.5,5.0,Hypotaxis,6.0,ThirdLimited,Single,Past,Absent,Reliable,7.0,Linear,Balanced,Distributed,Idea,9.0,2.5,Earnest,8.8,Mixed,Transforming,0.0,0.0,Minimal,3.0,1.0,Absent,8.5,Resonant,Fabulist,Memory,Timeless,Abstract,4.0,Internal,Existential,Solo,2.5,8.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_176.txt
deepseek-reasoner,story_wc_177.txt,8.8,6.5,High,Monolingual,8.0,7.5,6.0,Balanced,7.0,ThirdLimited,Single,Past,Incidental,Reliable,6.0,Linear,Reflective,Distributed,Idea,9.0,4.0,Earnest,8.0,NA,Transforming,0.0,0.0,Minimal,5.5,3.0,Absent,8.0,Resonant,Literary,Existential,Future,Rural,3.5,Internal,Existential,Solo,2.0,8.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_177.txt
deepseek-reasoner,story_wc_175.txt,8.2,8.5,High,Monolingual,8.0,7.5,6.5,Hypotaxis,6.5,ThirdLimited,Single,Past,Incidental,Reliable,7.5,Linear,Balanced,Distributed,Situation,8.8,4.0,Earnest,8.7,Visual,Threaded,0.0,0.0,Minimal,2.0,1.0,Absent,8.5,Resonant,Literary,Nature,Timeless,Rural,1.5,Environmental,Moral,Solo,4.5,1.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_175.txt
deepseek-reasoner,story_wc_18.txt,8.7,7.8,High,Monolingual,7.5,7.2,5.0,Balanced,6.5,ThirdLimited,Single,Past,Incidental,Reliable,7.8,Linear,Balanced,Distributed,Idea,8.8,3.0,Earnest,8.9,Visual,Transforming,0.0,0.0,Minimal,3.0,2.0,Absent,8.5,Decisive,Fabulist,Memory,Timeless,Rural,3.5,Internal,Existential,Solo,3.0,8.8,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_18.txt
deepseek-reasoner,story_wc_178.txt,7.8,6.8,High,Monolingual,7.0,7.2,6.0,Balanced,6.0,ThirdLimited,Single,Past,Incidental,Reliable,7.0,Linear,Balanced,Distributed,Idea,8.0,3.5,Earnest,7.5,Visual,Transforming,2.0,6.0,Mixed,2.0,1.5,Absent,8.5,Resonant,Literary,Existential,Historical,Abstract,3.5,Supernatural,Existential,Duo,5.0,8.5,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_178.txt
deepseek-reasoner,story_wc_171.txt,8.0,6.5,High,Monolingual,7.5,7.5,6.0,Hypotaxis,6.0,ThirdLimited,Single,Past,Incidental,Reliable,8.0,Linear,Balanced,Distributed,Situation,8.5,3.0,Earnest,8.0,Visual,Threaded,1.0,7.0,Minimal,2.0,1.0,Absent,8.5,Resonant,Literary,War,Future,Rural,3.5,Societal,Existential,Duo,3.5,6.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_171.txt
deepseek-reasoner,story_wc_184.txt,7.0,7.2,High,Monolingual,7.5,7.8,6.0,Hypotaxis,5.5,ThirdLimited,Single,Past,Incidental,Reliable,6.5,Linear,Balanced,Distributed,Idea,7.0,3.5,Earnest,7.2,Mixed,Transforming,0.0,0.0,Minimal,3.0,2.0,Incidental,8.5,Resonant,Fabulist,Memory,Timeless,Workplace,3.0,Supernatural,Professional,Solo,4.0,8.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_184.txt
deepseek-reasoner,story_wc_173.txt,9.0,6.0,High,Monolingual,8.0,7.8,5.0,Hypotaxis,7.5,ThirdLimited,Single,Past,Incidental,Reliable,6.0,Linear,Balanced,Minimal,Idea,8.8,3.0,Earnest,9.0,Visual,Threaded,0.0,0.0,Minimal,4.0,2.0,Absent,8.5,Resonant,Fabulist,Existential,Timeless,Urban,3.0,Internal,Existential,Solo,2.0,8.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_173.txt
deepseek-reasoner,story_wc_183.txt,8.6,5.0,High,Monolingual,7.5,7.0,6.0,Balanced,7.5,ThirdLimited,Single,Past,Incidental,Ambiguous,3.5,Linear,Reflective,Distributed,Idea,8.5,3.0,Earnest,8.0,Visual,Transforming,0.0,0.0,Minimal,4.0,3.5,Incidental,8.5,Resonant,Fabulist,Memory,Timeless,Transit,2.0,Internal,Existential,Solo,1.5,8.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_183.txt
deepseek-reasoner,story_wc_181.txt,8.5,7.2,High,Monolingual,7.8,7.5,5.0,Balanced,7.0,ThirdLimited,Single,Past,Incidental,Reliable,7.0,Linear,Balanced,Distributed,Idea,8.5,5.0,Earnest,8.8,Visual,Transforming,0.5,3.0,Minimal,6.5,2.0,Sustained,8.5,Decisive,Literary,Existential,Future,Abstract,4.5,Internal,Existential,Solo,2.0,9.0,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_181.txt
deepseek-reasoner,story_wc_186.txt,8.5,6.5,High,Monolingual,8.0,7.5,6.0,Balanced,6.5,ThirdLimited,Single,Past,Incidental,Reliable,4.5,Linear,Balanced,Distributed,Idea,8.0,3.0,Earnest,8.5,Mixed,Transforming,0.0,0.0,Minimal,3.0,2.0,Absent,8.0,Resonant,Literary,Existential,Future,Rural,3.5,Internal,Existential,Solo,2.5,7.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_186.txt
deepseek-reasoner,story_wc_179.txt,7.8,5.6,High,Monolingual,7.0,7.4,5.0,Hypotaxis,5.0,ThirdLimited,Single,Past,Incidental,Reliable,6.5,Linear,Balanced,Distributed,Idea,7.6,3.5,Earnest,6.5,Visual,Threaded,4.0,3.0,Mixed,2.0,1.0,Absent,7.5,Resonant,Fabulist,Existential,Timeless,Urban,3.0,Internal,Existential,Duo,2.5,8.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_179.txt
deepseek-reasoner,story_wc_182.txt,8.3,6.8,High,Monolingual,7.8,7.6,5.8,Hypotaxis,6.0,ThirdLimited,Single,Past,Incidental,Reliable,3.8,Linear,Reflective,Distributed,Character,8.7,3.7,Earnest,7.7,Mixed,Threaded,0.0,0.0,Minimal,4.3,2.2,Sustained,8.6,Resonant,Fabulist,Existential,Timeless,Abstract,6.5,Internal,Existential,Duo,3.2,8.6,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_182.txt
deepseek-reasoner,story_wc_180.txt,8.0,7.3,High,Monolingual,7.2,6.6,6.0,Balanced,6.5,ThirdLimited,Single,Past,Incidental,Reliable,7.0,Linear,Balanced,FrontLoaded,Character,8.0,5.0,Earnest,8.2,Visual,Transforming,2.0,4.0,Mixed,3.0,2.0,Absent,8.0,Resonant,Fabulist,Family,Timeless,Urban,3.0,Societal,Relational,Duo,4.0,7.5,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_180.txt
deepseek-reasoner,story_wc_187.txt,8.8,7.0,High,Monolingual,7.5,7.5,6.0,Hypotaxis,6.5,ThirdLimited,Single,Past,Incidental,Reliable,6.0,Linear,Reflective,Distributed,Idea,8.5,3.0,Earnest,8.5,Visual,Transforming,0.5,3.0,Minimal,3.5,2.0,Absent,8.0,Resonant,Fabulist,Memory,Timeless,Abstract,4.5,Internal,Existential,Solo,1.5,9.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_187.txt
deepseek-reasoner,story_wc_185.txt,8.8,6.8,High,Monolingual,7.6,6.7,4.5,Balanced,6.0,ThirdLimited,Single,Past,Incidental,Reliable,7.0,Linear,Balanced,Distributed,Idea,9.0,3.0,Earnest,8.8,Auditory,Transforming,0.0,0.0,Minimal,3.5,1.0,Absent,9.5,Decisive,Fabulist,Existential,Timeless,Abstract,3.5,Environmental,Existential,Solo,3.0,9.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_185.txt
deepseek-reasoner,story_wc_19.txt,8.0,7.0,High,Monolingual,7.5,7.0,5.5,Hypotaxis,7.5,ThirdLimited,Single,Past,Incidental,Reliable,7.0,Linear,Balanced,FrontLoaded,Character,8.5,6.0,Earnest,8.5,Mixed,Transforming,0.0,0.0,Minimal,3.0,2.0,Absent,8.5,Resonant,Fabulist,Existential,Future,Abstract,3.5,Internal,Existential,Solo,2.0,8.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_19.txt
deepseek-reasoner,story_wc_192.txt,8.7,6.8,High,Monolingual,7.5,7.2,6.0,Balanced,5.5,ThirdLimited,Single,Past,Incidental,Reliable,7.0,Linear,Balanced,Distributed,Situation,9.3,3.0,Earnest,8.2,Visual,Transforming,3.0,7.0,Mixed,3.0,2.0,Absent,8.0,Resonant,Fabulist,Existential,Timeless,Abstract,2.5,Internal,Existential,Duo,2.0,8.5,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_192.txt
deepseek-reasoner,story_wc_191.txt,8.2,7.0,High,Monolingual,7.5,7.0,6.0,Balanced,6.0,ThirdLimited,Single,Past,Incidental,Reliable,6.0,Linear,Balanced,Distributed,Character,8.0,4.0,Earnest,8.0,Visual,Transforming,0.0,0.0,Minimal,3.0,2.0,Absent,8.0,Resonant,Speculative,Memory,Future,Abstract,5.0,Internal,Existential,Solo,3.5,8.5,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_191.txt
deepseek-reasoner,story_wc_190.txt,8.2,7.2,High,Monolingual,7.6,7.5,4.0,Hypotaxis,4.0,ThirdLimited,Single,Past,Incidental,Reliable,7.0,Linear,Balanced,Distributed,Idea,9.1,2.0,Earnest,8.6,Mixed,Threaded,1.0,6.0,BeatHeavy,2.0,1.0,Absent,8.5,Circular,Fabulist,Existential,Timeless,Transit,3.5,Internal,Existential,Duo,2.0,7.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_190.txt
deepseek-reasoner,story_wc_189.txt,7.8,8.1,High,Monolingual,7.6,7.2,5.8,Balanced,5.5,ThirdLimited,Single,Past,Incidental,Reliable,7.0,Linear,Balanced,Distributed,Character,7.9,5.5,Earnest,8.5,Visual,Transforming,2.0,6.0,Mixed,2.0,1.5,Absent,8.2,Resonant,Literary,Existential,Contemporary,Rural,3.0,Interpersonal,Relational,Duo,3.5,6.8,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_189.txt
deepseek-reasoner,story_wc_188.txt,7.8,8.2,High,Monolingual,7.4,6.7,5.6,Balanced,6.3,ThirdLimited,Single,Past,Incidental,Reliable,7.2,Linear,Balanced,Distributed,Character,8.5,3.2,Earnest,8.6,Visual,Transforming,0.0,0.0,Minimal,2.4,1.0,Absent,8.7,Resonant,Fabulist,Memory,Timeless,Abstract,3.6,Internal,Existential,Solo,2.5,7.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_188.txt
deepseek-reasoner,story_wc_195.txt,8.8,6.8,High,Monolingual,7.5,7.2,5.0,Balanced,6.0,ThirdLimited,Single,Past,Incidental,Reliable,7.0,Linear,Balanced,Distributed,Idea,8.5,3.0,Earnest,8.5,Visual,Transforming,0.5,7.0,Minimal,3.0,2.0,Incidental,7.5,Resonant,Fabulist,Existential,Timeless,Abstract,3.5,Internal,Existential,Solo,2.0,9.0,Positive,Medium,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_195.txt
deepseek-reasoner,story_wc_197.txt,7.5,7.8,High,Monolingual,7.2,6.8,5.5,Balanced,6.0,ThirdLimited,Single,Past,Incidental,Reliable,6.5,Linear,Balanced,Distributed,Character,7.8,3.0,Earnest,7.5,Visual,Threaded,0.0,0.0,Minimal,2.5,1.5,Absent,6.0,Open,Speculative,Memory,Future,Urban,4.5,Societal,Moral,Solo,5.0,6.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_197.txt
deepseek-reasoner,story_wc_199.txt,9.0,7.5,High,Monolingual,8.2,7.8,5.5,Balanced,5.5,ThirdLimited,Single,Past,Incidental,Reliable,6.0,Linear,Balanced,Distributed,Idea,9.2,4.0,Earnest,9.0,Visual,Transforming,0.0,0.0,Minimal,4.0,2.0,Absent,8.5,Resonant,Fabulist,Nature,Timeless,Abstract,5.0,Internal,Existential,Solo,2.0,9.0,Positive,High,gpt-5-low,/mnt/r/writing2/style_fingerprint_raw/gpt-5-low/deepseek-reasoner/story_wc_199.txt
